GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1422,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,USA,United States of America,,,,,87 [75-100],87.00000,75.00000,100.00000,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,25701,25701.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26283,26283.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,26673,26673.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,25107,25107.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24205,24205.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22728,22728.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,21210,21210.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,19751,19751.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,18287,18287.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17501,17501.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16310,16310.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15945,15945.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15056,15056.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,14838,14838.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,14502,14502.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,14080,14080.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13779,13779.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13299,13299.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,12904,12904.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,11545,11545.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,11181,11181.00000,,,,,
TB_tot_newrel,Tuberculosis - new and relapse cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=333,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,10521,10521.00000,,,,,
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,23.0 [18.5-27.3],23.00000,18.50000,27.30000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,27.7 [22.8-33.2],27.70000,22.80000,33.20000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,19.9 [16.3-23.2],19.90000,16.30000,23.20000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,24.7 [20.8-29.1],24.70000,20.80000,29.10000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,17.3 [14.5-20.3],17.30000,14.50000,20.30000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,22.0 [18.3-26.1],22.00000,18.30000,26.10000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,16.3 [13.6-19.6],16.30000,13.60000,19.60000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,21.0 [17.1-24.6],21.00000,17.10000,24.60000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,15.0 [12.1-18.1],15.00000,12.10000,18.10000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,19.5 [15.7-23.6],19.50000,15.70000,23.60000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2020,2020,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,13.0 [10.0-16.5],13.00000,10.00000,16.50000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2020,2020,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,17.4 [13.6-21.2],17.40000,13.60000,21.20000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2025,2025,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,11.4 [8.2-14.9],11.40000,8.20000,14.90000,,,Cigarettes only
TOBACCO_0000000192,Prevalence of smoking any tobacco product among persons aged >= 15 years,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=346,,,,PUBLISHED,Published,,2025,2025,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,15.4 [11.2-19.5],15.40000,11.20000,19.50000,,,Cigarettes only
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,76.9,76.91159,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,79.5,79.47726,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,74.2,74.24227,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.0,77.00639,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,79.6,79.55284,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,74.4,74.36857,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.1,77.13555,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,79.7,79.68284,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,74.5,74.50748,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.3,77.29466,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,79.8,79.78406,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,74.7,74.72605,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.7,77.65867,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,80.1,80.12228,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75.1,75.10802,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.6,77.60121,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,80.1,80.06523,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75.1,75.05993,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,77.9,77.90643,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,80.4,80.37089,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75.4,75.36999,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,78.2,78.18874,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,80.6,80.62766,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75.7,75.68117,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,78.3,78.26241,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,80.7,80.65283,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75.8,75.80965,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,78.6,78.58396,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,81.0,80.95641,,,,,WHO life table method: Vital registration
WHOSIS_000001,Life expectancy at birth (years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,76.1,76.14113,,,,,WHO life table method: Vital registration
